,,error_angle_mean,error_angle_median,error_angle_25,error_angle_75,error_angle_95,error_angle_std,error_angle_S2,error_vgp_scatter,n_tot,N,n0,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers,total_simulations
0,0,3.007370850206918,2.812011005750101,1.8171021564977785,3.9842929957455127,5.972955948531196,1.5912234954130906,11.575765244586465,1.9631661549276171,100,20,5,50,30.0,0.0,0.06,G,,True,5000
1,0,1.6743687481254896,1.572390407945086,0.9922468154354966,2.2152381206087597,3.3437808784477983,0.89367046376357,3.6019978731231532,4.06393879935376,100,100,1,50,30.0,0.0,0.0,G,,vandamme,5000
2,0,5.944137814205201,5.464738748063496,3.456442192341985,7.867386578139584,11.994503180493435,3.282056978294268,46.102517983432534,10.720174463515635,100,20,5,50,30.0,0.0,0.3,G,,False,5000
3,0,3.13269534223758,2.9165152295667127,1.863807496788052,4.135227584222399,6.3353592737707425,1.6953660131414956,12.68747117260862,33.48834155730663,100,100,1,50,30.0,0.0,0.2,G,,False,5000
4,0,1.8792385486640735,1.7529715623909325,1.1398240085519937,2.4995299247263354,3.6872838047837484,0.9991866634678129,4.5297118364393025,4.391925649853909,100,100,1,50,30.0,0.0,0.1,G,,True,5000
5,0,3.623670584922633,3.3821543950241306,2.1414455717688057,4.842109590007201,7.269034039453856,1.9451551129750324,16.913860195883746,4.319809248673238,100,20,5,50,30.0,0.0,0.08,G,,False,5000
6,0,3.084593710652095,2.905296522484342,1.8883256179551964,4.0715124970925665,6.0021126763429775,1.5983422904826126,12.068905497724156,1.9637814384909287,100,20,5,50,30.0,0.0,0.12,G,,True,5000
7,0,2.1263639691385934,1.9861176366566795,1.2692731191315332,2.855590206370888,4.180581441786355,1.1354815875911557,5.810484301322212,2.41117795756847,100,100,1,50,30.0,0.0,0.3,G,,True,5000
8,0,6.733033523346426,6.145287777179689,3.911074816318486,8.929860859096117,13.983184591227413,3.8798569416038853,60.38401965584117,9.18227075825723,100,20,5,50,30.0,0.0,0.44,G,,vandamme,5000
9,0,3.451274608327313,3.241769024285773,2.1112608606482084,4.546880982168087,6.7728307623044905,1.8100665082996028,15.186981918399875,2.4935772806426515,100,20,5,50,30.0,0.0,0.54,G,,True,5000
10,0,3.5140695647468654,3.298072295493519,2.0853459892142787,4.6666555134764245,7.074249746038209,1.897014596926481,15.946629553956175,5.346593971002588,100,20,5,50,30.0,0.0,0.1,G,,vandamme,5000
11,0,4.048871258759345,3.7891225654036873,2.425955976154011,5.33619145700272,7.974462064231576,2.1510395875041635,21.01940438275616,6.045822068401268,100,20,5,50,30.0,0.0,0.18,G,,vandamme,5000
12,0,2.086661873747719,1.951451190581011,1.2625619799476375,2.7975842161641538,4.048857068643006,1.0903688011922532,5.542824117141251,2.5849788012148944,100,100,1,50,30.0,0.0,0.28,G,,True,5000
13,0,1.880598613366119,1.7521890583380042,1.1273325384064918,2.477653701170933,3.6842082843634025,0.9931510236409441,4.522802830562473,9.990675115230394,100,100,1,50,30.0,0.0,0.02,G,,False,5000
14,0,3.4288897842771426,3.1931869414312786,2.0680083134509566,4.548291689444184,6.821618643803865,1.826480400520741,15.092648600075854,2.5505488502410887,100,20,5,50,30.0,0.0,0.56,G,,True,5000
15,0,3.0060958980531183,2.8107627260902532,1.8070402596639212,3.9919188940354253,5.837767341062853,1.5722989758939137,11.508242193074912,2.0832373466122935,100,20,5,50,30.0,0.0,0.0,G,,vandamme,5000
16,0,11.272486908065046,10.181940632603244,6.540950048010394,14.972352847365528,22.94859944125894,6.419719589168988,168.2735181361372,30.744871290355977,100,20,5,50,30.0,0.0,0.56,G,,False,5000
17,0,4.902291048546811,4.540480507296081,2.867907811066125,6.47732647793784,9.890209042518618,2.6992144734783725,31.316759146742545,48.65629760079048,100,100,1,50,30.0,0.0,0.38,G,,False,5000
18,0,3.117801288397654,2.904405931651759,1.9009945704629168,4.137944700274552,6.105296829081702,1.6218343660465915,12.35050551548164,2.023216109729382,100,20,5,50,30.0,0.0,0.18,G,,True,5000
19,0,3.0101397885385275,2.8159921786631514,1.862562176985989,3.987955781332726,5.871639624307272,1.5499494581443778,11.46280440068026,1.9407293550226226,100,20,5,50,30.0,0.0,0.02,G,,True,5000
20,0,2.7915125869368866,2.610813825855523,1.6726826503673955,3.700990648605238,5.507701053578139,1.4789944629566474,9.979529659559198,2.3240260105198716,100,100,1,50,30.0,0.0,0.6,G,,True,5000
21,0,1.9349421001942093,1.8118979263516906,1.160977902850295,2.5922017263299075,3.7803220193631093,1.0198072952934256,4.783799849253763,2.8797795895024216,100,100,1,50,30.0,0.0,0.24,G,,vandamme,5000
22,0,7.839382585875224,7.063346596874908,4.461783917230708,10.413515246479097,16.40135600548464,4.544458776066082,82.10389447397426,60.86981440727592,100,100,1,50,30.0,0.0,0.56,G,,False,5000
23,0,8.323055096231267,7.5608210970485175,4.82622319094591,10.91342600128839,17.15841261567225,4.7153918853542525,91.50371978323949,62.02882748139555,100,100,1,50,30.0,0.0,0.58,G,,False,5000
24,0,3.594500652102224,3.3606283980892613,2.2043982147975676,4.772829268412533,6.928869512351926,1.8672077407114271,16.406202391986586,2.666158208748341,100,20,5,50,30.0,0.0,0.6,G,,True,5000
25,0,9.331719250253576,8.62437824878139,5.372276005926469,12.295863611986988,19.076303779067526,5.290055460971455,115.06007400835105,24.967582472257174,100,20,5,50,30.0,0.0,0.5,G,,False,5000
26,0,3.1366831116581393,2.9342065100675967,1.9168043218286215,4.143972353336629,6.106721192114829,1.6392433912692514,12.52536241500214,2.0670244619785834,100,20,5,50,30.0,0.0,0.26,G,,True,5000
27,0,3.5666954977168657,3.0515315402739844,1.955067767373471,4.556354523821099,7.876046638690572,2.4497778598528885,18.721528053746635,12.476510695606118,100,100,1,50,30.0,0.0,0.54,G,,vandamme,5000
28,0,3.2860699168119294,3.1013713208473064,1.9928283857646107,4.332979079480527,6.420979269135501,1.7197856676248142,13.755326708195577,2.282966780919328,100,20,5,50,30.0,0.0,0.42,G,,True,5000
29,0,6.471241854921093,5.971134163985333,3.749714349613079,8.558740059911589,13.324362246583167,3.6233431509419565,55.00296101124268,13.171733242775659,100,20,5,50,30.0,0.0,0.34,G,,False,5000
30,0,3.030342279014867,2.8791646559680686,1.8528219867765223,4.013613580653754,5.8913380382968175,1.5625794903092116,11.624140660587305,1.909775156398706,100,20,5,50,30.0,0.0,0.0,G,,False,5000
31,0,1.7955446828585466,1.6986892867091612,1.0920834554370984,2.384960471434514,3.468467056171427,0.9398739699604636,4.10716711493496,5.368417195496095,100,100,1,50,30.0,0.0,0.0,G,,True,5000
32,0,7.058280438028191,6.402698294413604,4.13621487250116,9.223466827632052,14.345259039841364,3.9909319598006383,65.74367514202807,58.23452435236911,100,100,1,50,30.0,0.0,0.52,G,,False,5000
33,0,3.1865604890958306,2.9955810691214637,1.8968217552462399,4.2736492993463315,6.254523670109743,1.7027380653376187,13.052904806432526,3.90007000682693,100,20,5,50,30.0,0.0,0.04,G,,vandamme,5000
34,0,1.8349343189618474,1.7274455249166323,1.1288402034568428,2.424616423124295,3.551669493116405,0.9525497674086507,4.274153544082375,4.5886819007380755,100,100,1,50,30.0,0.0,0.08,G,,True,5000
35,0,4.369070713383391,4.1016955562227295,2.6500769630416663,5.76581498564947,8.579585406526519,2.307502449861027,24.412281541147873,6.1265914454442685,100,20,5,50,30.0,0.0,0.22,G,,vandamme,5000
36,0,1.8106081932178137,1.6829920232724618,1.0874851545813513,2.406374546635867,3.570145760701186,0.9595265699586463,4.1988091295563885,4.980549466695609,100,100,1,50,30.0,0.0,0.04,G,,True,5000
37,0,2.15229318339642,2.0098474029381634,1.3015397616144213,2.8434820612727023,4.274447580469021,1.1481605526316772,5.950374947383249,2.702226908855532,100,100,1,50,30.0,0.0,0.34,G,,vandamme,5000
38,0,8.228375968212449,7.535882012867823,4.810055430985692,10.959589960148566,16.618770880140453,4.563257831416672,88.52532844583453,19.853882835847774,100,20,5,50,30.0,0.0,0.44,G,,False,5000
39,0,3.350043877017268,3.148927472922324,2.018264280504944,4.424672912899883,6.535118724862359,1.7574992796762312,14.31097993525975,2.4247888843952463,100,20,5,50,30.0,0.0,0.48,G,,True,5000
40,0,2.9703755263780347,2.7449684707456328,1.8254985048875128,3.9005912184177163,5.973740138955822,1.5992727666529194,11.380292615186839,31.689544741131392,100,100,1,50,30.0,0.0,0.18,G,,False,5000
41,0,1.86112669110513,1.7469124200954624,1.1245287569925715,2.483825767210188,3.639395997665345,0.9726334884840349,4.40961926008397,4.795547441416404,100,100,1,50,30.0,0.0,0.06,G,,True,5000
42,0,1.6618904210481873,1.5362623627687313,0.9913342536565253,2.2275005951159983,3.2851611327316848,0.8835200625226176,3.542331350911515,3.9816986855267316,100,100,1,50,30.0,0.0,0.02,G,,vandamme,5000
43,0,3.3140021935782147,3.1257180170243473,2.004764383940799,4.436100615103076,6.494747632337639,1.749529503953224,14.042851853546995,2.3694217948271183,100,20,5,50,30.0,0.0,0.44,G,,True,5000
44,0,3.0443529558024816,2.854384943532942,1.840771075384115,4.066815344475309,5.977668306786296,1.6058615803444927,11.846360576446774,1.988736802672652,100,20,5,50,30.0,0.0,0.1,G,,True,5000
45,0,6.414462893685323,5.873404124358245,3.766097063345015,8.421471401452052,13.058745365591658,3.605878844258748,54.1450959814908,8.527774916285155,100,20,5,50,30.0,0.0,0.42,G,,vandamme,5000
46,0,5.368068888621667,4.343459546092369,2.720733102663754,6.862019351562235,12.940641021549057,3.966873723022321,44.54910350996594,25.78245123852945,100,100,1,50,30.0,0.0,0.6,G,,vandamme,5000
47,0,3.0051713990119997,2.820682562575108,1.7962032147091556,3.9872546522474366,5.953189861079911,1.604677281332915,11.60552931683029,1.9508979135845665,100,20,5,50,30.0,0.0,0.08,G,,True,5000
48,0,5.673779899444104,5.200397865051244,3.2944616654282406,7.548323265347872,11.567945281725851,3.1677657462785263,42.22451122266683,9.960536975871886,100,20,5,50,30.0,0.0,0.28,G,,False,5000
49,0,3.0718926637967736,2.8809151170470315,1.8978734832249593,4.098973222630125,5.911620170743385,1.5830997607290676,11.942228149338387,2.003744074225767,100,20,5,50,30.0,0.0,0.14,G,,True,5000
50,0,5.173971979140058,4.7519557396017404,3.0111858386666093,6.958896194244005,10.40218982996487,2.8467266672695626,34.87221798852652,8.142793625487746,100,20,5,50,30.0,0.0,0.24,G,,False,5000
51,0,2.6136707137654374,2.4227534715320544,1.5504198327257157,3.4890455496101467,5.138413734675875,1.3888428823334722,8.759773374893118,1.6199260896938839,100,100,1,50,30.0,0.0,0.54,G,,True,5000
52,0,3.77245771964253,3.5070469284368215,2.2648948822089245,4.974464532625419,7.4906189984320495,2.006820755233723,18.25796132421864,4.694657027116884,100,20,5,50,30.0,0.0,0.1,G,,False,5000
53,0,7.175394866482944,6.50756818786482,4.1043604798343445,9.621290631244609,14.756888699845238,4.082014369870215,68.14580023751354,15.503668912489506,100,20,5,50,30.0,0.0,0.38,G,,False,5000
54,0,1.804295674512776,1.681261158237703,1.1023292320569666,2.402262420662531,3.526248247683651,0.9371179233569474,4.133497245341896,5.3659219042396655,100,100,1,50,30.0,0.0,0.0,G,,False,5000
55,0,4.364517533020201,4.0651086195222135,2.644804555614531,5.80275309462489,8.54147574154533,2.298083138353202,24.32914316960189,5.825870271649216,100,20,5,50,30.0,0.0,0.16,G,,False,5000
56,0,3.576978545421068,3.2942716572092863,2.067770751701712,4.803163037887643,7.174169919786683,1.976730193115578,16.701456278326102,39.08367775593249,100,100,1,50,30.0,0.0,0.26,G,,False,5000
57,0,1.9230103113123957,1.823326030694858,1.156123577007527,2.542579806133759,3.7705700913162556,0.9984625875274853,4.694696810598141,4.196777010913366,100,100,1,50,30.0,0.0,0.12,G,,True,5000
58,0,2.5271685552102325,2.338729843490775,1.4989645223875385,3.3799610742367676,5.03293291501668,1.3622479928551405,8.241929356562423,1.4440239770677687,100,100,1,50,30.0,0.0,0.52,G,,True,5000
59,0,5.6677402570591315,5.191577590304327,3.3641049881476413,7.479718263569087,11.431548598195546,3.137554310599109,41.96555782403737,6.741502477083609,100,20,5,50,30.0,0.0,0.36,G,,vandamme,5000
60,0,2.132025101522141,1.98168176800435,1.293144183640777,2.826094401809403,4.178373826398317,1.1213420762047135,5.802687603777219,2.2045481463403758,100,100,1,50,30.0,0.0,0.32,G,,True,5000
61,0,1.8711473568283357,1.748966033465706,1.1114416018703146,2.4799948603354167,3.703359090161581,0.9953369047988118,4.491689845909334,3.1840163984041254,100,100,1,50,30.0,0.0,0.18,G,,vandamme,5000
62,0,1.996944084581718,1.8732679372678191,1.1990304980754836,2.661928415430811,3.9315200253507925,1.0510680101369458,5.092308690086767,3.4146579446301435,100,100,1,50,30.0,0.0,0.2,G,,True,5000
63,0,4.652956751730366,4.280320956115673,2.7696059944590665,6.1180585313044915,9.330329287459678,2.5442772730173044,28.12205870609717,6.640661046583486,100,20,5,50,30.0,0.0,0.2,G,,False,5000
64,0,2.9560505805912585,2.6547569611045247,1.728872421650813,3.8273185958502793,6.004312578139339,1.78278930427681,11.915937070917018,6.808217246289708,100,100,1,50,30.0,0.0,0.5,G,,vandamme,5000
65,0,3.148479147755434,2.958193508894915,1.865846427177626,4.175179485290467,6.172477959288947,1.6693888294374604,12.69922263588859,2.188230113994816,100,20,5,50,30.0,0.0,0.34,G,,True,5000
66,0,5.520443100018373,5.067073325546815,3.2726274658324748,7.3399906890605635,11.116749830340062,3.0122227382881968,39.54696314843589,8.828479463566662,100,20,5,50,30.0,0.0,0.26,G,,False,5000
67,0,9.003257674854167,8.197207826239186,5.23696437816319,11.844633214914651,18.430108018385614,5.090505915189425,106.96671658230447,63.1365197405653,100,100,1,50,30.0,0.0,0.6,G,,False,5000
68,0,3.827793116050296,3.5237842870496223,2.258435086986374,5.100729549716007,7.582840913619093,2.0778730589352743,18.968693077041255,40.73225370724845,100,100,1,50,30.0,0.0,0.28,G,,False,5000
69,0,8.178025359842604,7.44722461480081,4.6519397360991235,10.73425945711351,17.24390669063525,4.851758736826647,90.41495371403435,13.797287442713776,100,20,5,50,30.0,0.0,0.52,G,,vandamme,5000
70,0,3.307129565058686,3.056452546534544,1.9893605009376358,4.389999963001674,6.586559463368416,1.8004495645711578,14.178076270922809,35.593619149391934,100,100,1,50,30.0,0.0,0.22,G,,False,5000
71,0,6.845174539487751,6.3553131520121156,4.01115538182486,8.992940532484305,13.84639191730908,3.716103896167253,60.663080757527354,14.163698275003679,100,20,5,50,30.0,0.0,0.36,G,,False,5000
72,0,4.133158359506451,3.8854103416451125,2.463492060323375,5.522187597402997,8.197035004260348,2.2364938327378825,22.083902307699876,5.420543677743722,100,20,5,50,30.0,0.0,0.14,G,,False,5000
73,0,2.4175930770974268,2.2694098113202514,1.4438849155521396,3.2138233638480713,4.78371474339506,1.3061648944866306,7.550481804672358,22.492663337711427,100,100,1,50,30.0,0.0,0.1,G,,False,5000
74,0,2.4858919305658533,2.323961409274162,1.4880289503800768,3.3332048373485,4.919205925100538,1.316076075663083,7.911368516137783,1.3118769319455177,100,100,1,50,30.0,0.0,0.5,G,,True,5000
75,0,3.853260916642387,3.5361040995397914,2.2708657911935717,5.138371107746849,7.698708248461711,2.106832830057247,19.285476516615994,6.069907805973583,100,20,5,50,30.0,0.0,0.16,G,,vandamme,5000
76,0,1.9358539873099758,1.8184282599092754,1.1593956638217229,2.584926907044693,3.796486598525233,1.0242580147020426,4.796425319969167,3.8233341529652853,100,100,1,50,30.0,0.0,0.16,G,,True,5000
77,0,3.157938552745058,2.946114748318493,1.8899405400468332,4.202909035461925,6.194306170762266,1.6714229859338525,12.765671969862003,2.2073949503886277,100,20,5,50,30.0,0.0,0.36,G,,True,5000
78,0,1.7970916784939392,1.6982632807771196,1.0883642822234592,2.3811587440504987,3.511869662145111,0.9377768162199658,4.108787972880411,3.4522606555143467,100,100,1,50,30.0,0.0,0.12,G,,vandamme,5000
79,0,9.821990992831978,8.956698535878942,5.544604975042041,12.997487204429095,20.540977921712024,5.69687011745271,128.9193453325711,26.98770460948833,100,20,5,50,30.0,0.0,0.52,G,,False,5000
80,0,4.829383244754826,4.487605936566396,2.86897745233016,6.413022157947356,9.55314904808464,2.6106006832587307,30.136815404964118,6.129522821168355,100,20,5,50,30.0,0.0,0.28,G,,vandamme,5000
81,0,5.9334072731508885,5.4718521614946525,3.4559217535794957,7.802940802750321,12.154004562604806,3.3111892043841293,46.167103021520425,54.43082975193957,100,100,1,50,30.0,0.0,0.46,G,,False,5000
82,0,4.734587648663092,3.853248201873164,2.379002348937668,6.108558209374717,11.499292134831808,3.5063833880464195,34.70858572194819,21.47561639629183,100,100,1,50,30.0,0.0,0.58,G,,vandamme,5000
83,0,3.2607855735131257,3.049627827131971,1.9332869273481137,4.342719715337211,6.32770667278757,1.7247133860739006,13.606763893281002,2.27450317102728,100,20,5,50,30.0,0.0,0.38,G,,True,5000
84,0,1.9642645218004429,1.844701939024631,1.1997316285505946,2.6106346614204234,3.785683049212244,1.024455811121775,4.90763491860331,2.8359650401686367,100,100,1,50,30.0,0.0,0.26,G,,vandamme,5000
85,0,2.168110919112643,2.0240510991978056,1.3141839990772226,2.8744562416657864,4.2713784130014,1.139366798359476,5.998602027439152,1.9935062814921503,100,100,1,50,30.0,0.0,0.34,G,,True,5000
86,0,2.027686920723733,1.9056590942280778,1.2176979103390657,2.6916193016547574,4.016426309545533,1.0817857857815187,5.281540682695768,2.971283221957078,100,100,1,50,30.0,0.0,0.24,G,,True,5000
87,0,5.274893239174647,4.840747813904827,3.0967960268285175,6.980821393630308,10.62195328361047,2.9212468124025768,36.356474887074825,6.276125853605772,100,20,5,50,30.0,0.0,0.32,G,,vandamme,5000
88,0,3.3398665559780447,3.150352992967825,2.049070554503512,4.423566190722369,6.510719840748396,1.7611708313074788,14.25581096424951,2.3522540367766767,100,20,5,50,30.0,0.0,0.46,G,,True,5000
89,0,4.606130901109337,4.247295796051247,2.664999125198932,6.1877397571722135,9.250323759907896,2.5189826645121522,27.560446487534232,47.26383268042594,100,100,1,50,30.0,0.0,0.36,G,,False,5000
90,0,3.496864784175402,3.2618807494279594,2.1339858784868078,4.626264709432387,6.892509882039105,1.8415061452919543,15.618529972977482,3.8269429967201494,100,20,5,50,30.0,0.0,0.06,G,,False,5000
91,0,1.72603273041301,1.605007198692718,1.0376958551642232,2.2973010655325012,3.4050417856858526,0.914726950705054,3.815747035724287,3.8689961661590178,100,100,1,50,30.0,0.0,0.04,G,,vandamme,5000
